 -852.935219 -625.963490 -129.911247
 -857.116365 -629.029174 -130.548550
 -861.297507 -632.094855 -131.185852
 -865.478646 -635.160533 -131.823154
 -869.659781 -638.226208 -132.460455
 -873.840911 -641.291880 -133.097756
 -878.022038 -644.357550 -133.735056
 -882.203162 -647.423217 -134.372356
 -886.384281 -650.488881 -135.009655
 -890.565397 -653.554543 -135.646953
 -894.746510 -656.620202 -136.284251
 -898.927619 -659.685858 -136.921548
 -903.108724 -662.751512 -137.558845
 -907.289826 -665.817163 -138.196141
 -911.470924 -668.882812 -138.833437
 -915.652019 -671.948458 -139.470732
 -919.833110 -675.014101 -140.108027
 -924.014198 -678.079742 -140.745321
 -928.195283 -681.145381 -141.382614
 -932.376364 -684.211017 -142.019908
 -936.557442 -687.276651 -142.657200
 -940.738517 -690.342282 -143.294492
 -944.919588 -693.407911 -143.931784
 -949.100657 -696.473537 -144.569075
 -953.281722 -699.539162 -145.206366
 -957.462784 -702.604784 -145.843656
 -961.643843 -705.670403 -146.480946
 -965.824898 -708.736021 -147.118235
 -970.005951 -711.801636 -147.755524
 -974.187001 -714.867249 -148.392812
 -978.368047 -717.932859 -149.030100
 -982.549091 -720.998468 -149.667387
 -986.730131 -724.064074 -150.304674
 -990.911169 -727.129678 -150.941961
 -995.092204 -730.195280 -151.579247
 -999.273236 -733.260880 -152.216532
-1003.454265 -736.326478 -152.853817
-1007.635291 -739.392073 -153.491102
-1011.816314 -742.457667 -154.128386
-1015.997335 -745.523258 -154.765670
-1020.178352 -748.588848 -155.402954
-1024.359367 -751.654435 -156.040237
-1028.540380 -754.720021 -156.677519
-1032.721389 -757.785604 -157.314801
-1036.902396 -760.851186 -157.952083
-1041.083400 -763.916765 -158.589365
-1045.264402 -766.982343 -159.226646
-1049.445401 -770.047918 -159.863926
-1053.626397 -773.113492 -160.501206
-1057.807391 -776.179064 -161.138486
-1061.988382 -779.244634 -161.775765
-1066.169370 -782.310202 -162.413044
-1070.350356 -785.375768 -163.050323
-1074.531340 -788.441333 -163.687601
-1078.712321 -791.506895 -164.324879
-1082.893300 -794.572456 -164.962157
-1087.074276 -797.638015 -165.599434
-1091.255250 -800.703572 -166.236711
-1095.436221 -803.769128 -166.873987
-1099.617190 -806.834681 -167.511263
-1103.798157 -809.900233 -168.148539
-1107.979121 -812.965784 -168.785814
-1112.160083 -816.031332 -169.423089
-1116.341042 -819.096879 -170.060363
-1120.522000 -822.162424 -170.697638
-1124.702955 -825.227968 -171.334912
-1128.883908 -828.293509 -171.972185
-1133.064858 -831.359049 -172.609458
-1137.245806 -834.424588 -173.246731
-1141.426752 -837.490125 -173.884004
-1145.607696 -840.555660 -174.521276
-1149.788638 -843.621194 -175.158548
-1153.969577 -846.686726 -175.795819
-1158.150515 -849.752256 -176.433090
-1162.331450 -852.817785 -177.070361
-1166.512383 -855.883312 -177.707632
